url,name,ingredients,steps,rating,prep_time,cook_time,total_time,nb_servings,image
https://www.allrecipes.com/recipe/24059/creamy-rice-pudding/,Creamy Rice Pudding,"['1 ½ cups cold water', '¾ cup uncooked white rice', '2 cups milk, divided', '⅓ cup white sugar', '¼ teaspoon salt', '1  egg, beaten', '⅔ cup golden raisins', '1 tablespoon butter', '½ teaspoon vanilla extract']","['Pour water into a saucepan and bring to a boil over medium heat; stir in rice. Reduce heat to low, cover, and simmer until rice is tender and liquid has been absorbed, about 20 minutes.', 'Combine cooked rice, 1 1/2 cups milk, sugar, and salt in a clean saucepan. Cook over medium heat, stirring often, until thick and creamy, about 15 minutes.', 'Stir in remaining 1/2 cup milk, beaten egg, and raisins; cook 2 minutes more, stirring constantly. Remove from heat and stir in butter and vanilla until combined; serve warm.\n\n\n\n\n\n\n\n\n\n\n\nLaura Retyi']",,10 mins,40 mins,50 mins,4,https://www.allrecipes.com/thmb/6LN7ATTx2YArf2fFTvJXNPzqRSE=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(779x699:781x701)/8140849-creamy-rice-pudding-photo-by-laura-retyi-cropped-2000-6efbfaf2e50747f693d7d81992754b8e.jpg
https://www.allrecipes.com/recipe/9487/pecan-pie/,Pecan Pie,"['1 ¾ cups white sugar', '¼ cup dark corn syrup', '¼ cup butter', '1 tablespoon cold water', '2 teaspoons cornstarch', '3 large eggs', '¼ teaspoon salt', '1 teaspoon vanilla extract', '1 ¼ cups chopped pecans', '1 (9 inch) unbaked pie shell']","['Preheat the oven to 350 degrees F (175 degrees C).', 'Combine sugar, corn syrup, butter, water, and cornstarch in a saucepan over medium heat. Bring to a full boil; remove from heat.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Beat eggs in a large bowl with an electric mixer until frothy. Gradually beat in cooked syrup mixture. Stir in salt, vanilla, and pecans.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Pour pecan mixture into pie shell.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bake in the preheated oven until filling is set, 45 to 50 minutes.', 'Enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,10 mins,50 mins,1 hr,8,https://www.allrecipes.com/thmb/vgqAnaL_6EOkERMb3Hnwicdx81E=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/9487-pecan-pie-DDMFS-4x3-41008a350a8543c78a08d400d2fb8a5a.jpg
https://www.allrecipes.com/recipe/88849/cannoli/,Cannoli,"['3 cups all-purpose flour', '¼ cup white sugar', '¼ teaspoon ground cinnamon', '3 tablespoons shortening', '½ cup sweet Marsala wine', '2 tablespoons water', '1 tablespoon distilled white vinegar', '1 large egg', '1  egg yolk', '1  egg white', '1 quart oil for frying, or as needed', '1 (32 ounce) container ricotta cheese, drained', ""½ cup confectioners' sugar"", '4 ounces semisweet chocolate, chopped (Optional)', '1 teaspoon lemon zest, or to taste']","['Make shells: Mix flour, sugar, and cinnamon together in a medium bowl. Cut in shortening until crumbly.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Make a well in the center and add Marsala wine, water, vinegar, egg, and egg yolk.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Mix with a fork until the dough becomes stiff, then finish kneading it by hand on a clean surface, adding a bit more water if needed for about 10 minutes. Cover with plastic wrap and refrigerate for 1 to 2 hours.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Divide cannoli dough into three balls; flatten each one just enough to get through the pasta machine. Roll a ball of dough through successively thinner settings until you have reached the thinnest setting. Dust lightly with flour if necessary.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Place the sheet of dough on a lightly floured surface. Using a cutter or large glass, cut out 4 to 5-inch circles.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Dust the circles with a light coating of flour. This will help you later in removing the shells from the tubes. Roll dough around cannoli tubes, sealing the edge with a bit of egg white. Repeat with remaining dough balls.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Heat oil in a deep fryer or deep skillet to 375 degrees F (190 degrees C).', 'Fry shells on the tubes in hot oil, a few at a time, until golden, about 2 to 3 minutes. Use tongs to turn as needed. Remove shells carefully using tongs, and place them on a cooling rack set over paper towels.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Cool just long enough that you can handle the tubes, then carefully twist the tube to remove the shell. Using a tea towel may help you get a better grip. Wash or wipe off the tubes, and use them for more shells. Cooled shells can be placed in an airtight container and kept for up to 2 months. You should only fill them immediately or up to 1 hour before serving.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', ""Make filling: Mix ricotta cheese and confectioners' sugar together in a large bowl until well combined. Fold in chocolate and lemon zest.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios"", ""Transfer mixture into a pastry bag and pipe into shells, filling from the center to one end, then doing the same from the other side. Dust with additional confectioners' sugar to serve, if you like.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios""]",,45 mins,1 hr,3 hrs 45 mins,30,https://www.allrecipes.com/thmb/iiEawfmLm65NWzDkI4XldLUC_qU=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/865595-0c435d944e5d4817a9797e3def643282.jpg
https://www.allrecipes.com/recipe/19010/eclairs-ii/,Eclairs,"['1 cup water', '½ cup butter', '1 cup all-purpose flour', '¼ teaspoon salt', '4 large eggs', '2 ½ cups cold milk', '1 (5 ounce) package instant vanilla pudding mix', '1 cup heavy cream', ""¼ cup confectioners' sugar"", '1 teaspoon vanilla extract', '2 (1 ounce) squares semisweet chocolate', '2 tablespoons butter', ""1 cup confectioners' sugar"", '1 teaspoon vanilla extract', '3 tablespoons hot water']","['Preheat the oven to 450 degrees F (230 degrees C). Grease a cookie sheet; set aside.', 'Make choux pastry: Combine water and butter in a medium pot. Bring to a boil, stirring until butter melts completely. Reduce heat to low; add flour and salt. Stir vigorously until mixture leaves the sides of the pan and begins to form a stiff ball. Remove from heat.', 'Add eggs, one at a time, beating well after each addition until incorporated. Using a spoon or pastry bag fitted with a No. 10 or larger tip, spoon or pipe dough onto the prepared cookie sheet in 1 1/2x4-inch strips.', 'Bake in the preheated oven for 15 minutes. Reduce heat to 325 degrees F (165 degrees C) and continue baking until the bottoms sound hollow when lightly tapped, about 20 more minutes. Cool completely on a wire rack.', ""Make filling: Combine milk and pudding mix in a medium bowl according to package directions. Beat heavy cream with an electric mixer in a separate medium bowl until soft peaks form. Beat in confectioners' sugar and vanilla. Fold whipped cream into pudding."", 'Cut tops off of cooled pastry shells with a sharp knife. Fill shells with pudding mixture and replace tops.', ""Make icing: Melt chocolate and butter in a medium saucepan over low heat. Stir in confectioners' sugar and vanilla. Stir in hot water, 1 tablespoon at a time, until icing is smooth and has reached desired consistency. Remove from heat and cool slightly."", 'Drizzle chocolate icing over filled eclairs. Store in the refrigerator until serving.']",,30 mins,50 mins,1 hr 20 mins,9,https://www.allrecipes.com/thmb/Ij1nznhN4rlafl_ff3twKUSY5gI=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/1530950-d38dc6de683a404cabbdc318c4372e1f.jpg
https://www.allrecipes.com/recipe/25642/white-chocolate-raspberry-cheesecake/,White Chocolate Raspberry Cheesecake,"['1 cup chocolate cookie crumbs', '¼ cup butter, melted', '3 tablespoons white sugar', '1 (10 ounce) package frozen raspberries', '½ cup water', '2 tablespoons white sugar', '2 teaspoons cornstarch', '2 cups white chocolate chips', '½ cup half-and-half cream', '3 (8 ounce) packages cream cheese, softened', '½ cup white sugar', '3 large eggs', '1 teaspoon vanilla extract']","['Make crust: Mix together cookie crumbs, melted butter, and sugar in a medium bowl. Press mixture into the bottom of a 9-inch springform pan.', 'Make sauce: Combine raspberries, water, sugar, and cornstarch in a saucepan. Bring to a boil and continue boiling until sauce is thick, about 5 minutes. Strain through a mesh strainer to remove seeds.', 'Preheat the oven to 325 degrees F (165 degrees C).', 'Make cheesecake: Melt white chocolate chips with half-and-half in a metal bowl over a pan of simmering water; stir occasionally until smooth.', 'Mix together cream cheese and sugar in a large bowl until smooth. Beat in eggs one at a time. Blend in vanilla and melted white chocolate mixture. Pour 1/2 of the batter over crust. Spoon 3 tablespoons raspberry sauce over batter. Pour remaining cheesecake batter on top. Spoon 3 tablespoons raspberry sauce over batter. Swirl batter with the tip of a knife to create a marbled effect.', 'Bake in the preheated oven until filling is set, 55 to 60 minutes. Cool cheesecake at room temperature, then cover with plastic wrap and refrigerate until thoroughly chilled, 8 hours to overnight.', 'Remove cheesecake from the pan and serve with remaining raspberry sauce.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios']",,25 mins,1 hr 10 mins,9 hrs 35 mins,16,https://www.allrecipes.com/thmb/cVDbTS_i9KGN9n9wOwN9iRVKRX4=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/1x1-GOLDMAN_ALR0123_Faves_Cheesecake_6464-c9f1fa1330d441fc9ce0197f46949d9c.jpg
https://www.allrecipes.com/recipe/152002/homemade-maple-syrup/,Homemade Maple Syrup,"['1 cup water', '1 cup white sugar', '1 cup brown sugar', '1 tablespoon maple flavored extract']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bring water, white sugar, and brown sugar to a boil in a saucepan over medium-high heat.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Reduce heat to medium-low and stir in maple extract.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Simmer until slightly thickened, about 3 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios']",,5 mins,5 mins,10 mins,32,https://www.allrecipes.com/thmb/WgphB6fUuODRWj4WPGRq-gt2o9g=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/152002_homemademaplesyrup_ddmfs_3x4_2639-3d749bab68994949abef4882cecdeafd.jpg
https://www.allrecipes.com/recipe/17205/eggs-benedict/,Eggs Benedict,"['4  egg yolks', '3 ½ tablespoons lemon juice', '1 tablespoon water', '⅛ teaspoon Worcestershire sauce', '1 pinch ground white pepper', '1 teaspoon hot water, or more as needed (Optional)', '1 cup butter, melted', '¼ teaspoon salt', '1 teaspoon distilled white vinegar', '8  eggs', '8 strips Canadian-style bacon', '4  English muffins, split', '2 tablespoons butter, softened']","['Make the Hollandaise: Whisk egg yolks, lemon juice, 1 tablespoon of water, Worcestershire sauce, and white pepper in the top of a double boiler over simmering water. Add melted butter, 1 or 2 tablespoons at a time, while whisking yolks constantly. If Hollandaise begins to get too thick, add a teaspoon or two of hot water. Continue whisking until all of the butter is incorporated. Whisk in salt, then remove from heat. Place a lid on the pan to keep sauce warm.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Make the eggs Benedict: Fill a large saucepan with 2 to 3 inches of water and bring to a boil. Reduce heat to medium-low, pour in vinegar, and keep water at a gentle simmer. Crack an egg into a small bowl then gently slip egg into simmering water, holding the bowl just above the surface of water. Repeat with the remaining eggs. Cook eggs until whites are firm and yolks have thickened but are not hard, 2 1/2 to 3 minutes. Remove eggs from water with a slotted spoon, dab on a kitchen towel to remove excess water, and place onto a warm plate.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', ""Meanwhile, set an oven rack about 6 inches from the heat source and preheat the oven's broiler. Brown bacon in a medium skillet over medium-high heat.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios"", 'Toast English muffins on a baking sheet under the preheated broiler.', 'Spread toasted muffins with softened butter and top each one with a slice of bacon, followed by one poached egg. Place 2 muffins on each plate and drizzle with Hollandaise sauce. Sprinkle with chopped chives and serve immediately.\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,15 mins,15 mins,30 mins,4,https://www.allrecipes.com/thmb/Fgijw_St0YYrxb2u62nij6w3ahg=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/17205-eggs-benedict-DDMFS-4x3-a0042d5ae1da485fac3f468654187db0.jpg
https://www.allrecipes.com/recipe/7016/french-toast-i/,French Toast,"['⅔ cup milk', '2 large eggs', '1 teaspoon vanilla extract (Optional)', '¼ teaspoon ground cinnamon (Optional)', 'salt to taste', '6 thick slices bread', '1 tablespoon unsalted butter, or more as needed']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Whisk milk, eggs, vanilla, cinnamon, and salt together in a shallow bowl.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Lightly butter a griddle or skillet and heat over medium-high heat.', 'Dunk bread in the egg mixture, soaking both sides.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Transfer to the hot skillet and cook until golden, 3 to 4 minutes per side.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Serve hot.\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS']",,5 mins,10 mins,15 mins,3,https://www.allrecipes.com/thmb/IxbD2RisKul8GNH_uQovGJNUQ5A=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/7016-french-toast-i-DDMFS-4x3-26c468d9cb284c2c83432bf2d33d49f8.jpg
https://www.allrecipes.com/recipe/283791/crispy-rolled-breakfast-burrito/,Crispy Rolled Breakfast Burrito,"['4 slices bacon', '1 large russet potato, peeled and cubed', 'salt and freshly ground black pepper to taste', '1 pinch cayenne pepper, or to taste', '¼ cup sliced onion', '¼ cup sliced bell pepper', '1 cup grated Cheddar cheese', '4 large eggs, beaten', '2 (10 inch) flour tortillas', '1 teaspoon hot sauce, or to taste', '1 medium avocado, cubed', '2 tablespoons sour cream', '1 tablespoon fresh cilantro leaves, or to taste']","['Place bacon in a cold, nonstick pan over medium to medium-high heat. Cook until browned, crisp, and foamy, about 10 minutes. Turn off the heat, remove to a paper towel-lined plate, and set aside.', 'Place cubed potatoes into the pan of bacon fat and set heat to medium. Season with salt, black pepper, and cayenne. Cook, tossing and turning occasionally, until the potatoes are browned, crispy, and tender, 8 to 10 minutes. Add onions and peppers, and cook until they soften up a bit, 2 to 3 minutes. Transfer everything into a strainer set over a bowl to drain excess bacon fat.', 'To make one breakfast burrito, place 2 strips cooked bacon back in the pan. Turn heat to medium and scatter 1/2 of the potato mixture in and around. Scatter over 1/2 of the Cheddar cheese as evenly as possible, and then pour 2 beaten eggs over top.', 'Tilt the pan to make sure the egg is evenly distributed. Place a tortilla over the top and press down lightly into the rest of the ingredients. Cook just until the eggs firm up enough to flip, about 1 minute. Use a spatula to carefully, but confidently, flip everything over so the tortilla is now on the bottom. Cook until the tortilla is as browned and crispy as you like, 2 to 3 minutes.', 'Remove from the heat and transfer onto a plate. Roll into a burrito and serve with hot sauce, avocado, sour cream, and cilantro. Repeat to cook remaining burrito.\n\n\n\n\n\n\n\n\n\n\n\nUnknown']",,20 mins,30 mins,50 mins,2,https://www.allrecipes.com/thmb/x9LVM3l4EmVoOZjn_q5L_xQrKOM=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(639x0:641x2)/image-513-957f58e253ff4847b4bf5af3059feedd.jpg
https://www.allrecipes.com/recipe/246803/avocado-toast-vegan/,Avocado Toast (Vegan),"['4 slices whole-grain bread', '1  avocado, halved and pitted', '2 tablespoons chopped fresh parsley', '1 ½ teaspoons extra-virgin olive oil', '½  lemon, juiced', '½ teaspoon salt', '½ teaspoon ground black pepper', '½ teaspoon onion powder', '½ teaspoon garlic powder']","['Toast bread in a toaster or toaster oven.', 'Scoop avocado into a bowl. Add parsley, olive oil, lemon juice, salt, pepper, onion powder, and garlic powder; mash together using a potato masher. Spread avocado mixture into each piece of toast.']",,10 mins,,10 mins,4,https://www.allrecipes.com/thmb/pU3NlHHxCFXQsg8bqby8KD7v9Os=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/3605756-4910cb02090848bebfbe1563270f38d9.jpg
https://www.allrecipes.com/recipe/86538/cinnamon-belgian-waffles/,Cinnamon Belgian Waffles,"['1 cup all-purpose flour', '1 ½ teaspoons baking powder', '½ teaspoon baking soda', '½ tablespoon white sugar', '¼ teaspoon salt', '1 pinch ground cinnamon', '2 large eggs, separated, divided', '1 cup buttermilk', '¼ cup unsalted butter, melted', '1 teaspoon vanilla extract']","[""Preheat a waffle iron according to manufacturer's instructions."", 'Combine flour, baking powder, baking soda, sugar, salt, and cinnamon in a bowl. Beat egg whites in a separate bowl with an electric mixer until stiff peaks form.', 'Whisk buttermilk, melted butter, egg yolks, and vanilla together in a medium bowl until well blended. Stir in flour mixture until combined, then fold in egg whites.', 'Spoon 1/3 of the batter onto the preheated waffle iron; cook until waffle is golden brown and the iron stops steaming, about 5 minutes. Repeat to cook remaining two waffles.']",,10 mins,15 mins,25 mins,3,https://www.allrecipes.com/thmb/CmzdTj8DhD3GWyp0MG49bpoDkWQ=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/266843-bc8c9af967fa46619d5cb1e5ccdf2934.jpg
https://www.allrecipes.com/recipe/85185/authentic-mexican-breakfast-tacos/,Mexican Breakfast Tacos,"['6 ounces chorizo sausage', 'cooking spray', '6 large eggs', '¼ cup milk', '½ teaspoon salt', '½ teaspoon pepper', '8 (6 inch) corn tortillas', '1 cup shredded Monterey Jack cheese', '½ cup salsa', '1 dash hot pepper sauce (e.g. Tabasco™), or to taste']","['Heat a large skillet over medium-high heat. Cook and stir sausage in the hot skillet until browned and crumbly, 5 to 7 minutes. Remove sausage to a plate. Drain and discard grease; wipe the skillet clean with a paper towel.', 'Place the same skillet over medium heat and grease with cooking spray. Whisk together eggs, milk, salt, and pepper in a medium bowl; pour into the prepared skillet. Cook and gently stir until scrambled and almost dry. Add sausage; continue to cook and stir until firm.', 'Meanwhile, warm a second skillet over high heat. Cook tortillas until hot and crispy on the edges, but still pliable, about 45 seconds per side.', 'Sprinkle Monterey Jack cheese evenly onto hot tortillas. Top each with scrambled eggs, salsa, and hot pepper sauce.\n\n\n\n\n\n\n\n\n\n\n\nCaroline C']",,5 mins,10 mins,15 mins,4,https://www.allrecipes.com/thmb/odrT9aAOGLRf9LWTs6vYM6Ktoac=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x479:481x481)/19492-authentic-mexican-breakfast-tacos-Caroline-C-1x1-1-0c1bfce805084fda90e7862d1853d81e.jpg
https://www.allrecipes.com/recipe/233758/spinach-tomato-and-feta-egg-white-omelette/,"Spinach, Tomato, and Feta Egg White Omelette","['cooking spray', '3  egg whites', 'salt and ground black pepper to taste', '¼ cup chopped fresh spinach, or more to taste', '6  cherry tomatoes, sliced', '2 tablespoons crumbled feta cheese']","['Heat a skillet over medium heat and spray with cooking spray.', 'Whisk egg whites with salt and pepper in a bowl. Pour egg mixture into the heated skillet and swirl until eggs cover entire bottom of skillet; cook for 1 to 2 minutes. Arrange spinach, tomatoes, and feta cheese in the middle of the eggs. Cook until edges of eggs begin to curl up, 2 to 3 more minutes. Loosen omelet from the skillet using a spatula and fold in half; continue cooking until cheese is melted, 2 to 3 more minutes.']",,10 mins,5 mins,15 mins,1,https://www.allrecipes.com/thmb/3SYCg4WwZonYDS1iqot56i26xHk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/1935459-0949759e559f44e4b921f349ed79d591.jpg
https://www.allrecipes.com/recipe/233564/the-best-smoked-salmon-spread/,The Best Smoked Salmon Spread,"['1 (8 ounce) package cream cheese, softened', '6 ounces smoked salmon, chopped', '¼ cup capers, or to taste', '2 tablespoons chopped green onion (Optional)', '1 ½ teaspoons chopped fresh dill', '¼ cup heavy whipping cream', '3 dashes Worcestershire sauce', '3 drops hot pepper sauce', '1 squeeze fresh lemon juice']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Process cream cheese in a food processor to soften completely.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Add smoked salmon, capers, green onion, dill, cream, Worcestershire sauce, hot pepper sauce, and lemon juice. Process the mixture again until creamy and smooth.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios']",,15 mins,,15 mins,10,https://www.allrecipes.com/thmb/uiRuN1Aga1spfbXe6AUVT_tZIg0=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/233564-the-best-smoked-salmon-spread-ddmfs-1x1-287-6bacbc4737b3483e88e7c8d9aced599c.jpg
https://www.allrecipes.com/recipe/222584/bacon-cheese-frittata/,Bacon Cheese Frittata,"['5 slices bacon', '6 large eggs', '1 cup milk', '2 tablespoons butter, melted', '½ teaspoon salt', '¼ teaspoon ground black pepper', '¼ cup chopped green onions', '1 cup shredded Cheddar cheese']","['Gather all ingredients. Preheat the oven to 350 degrees F (175 degrees C). Lightly grease a 7x11-inch baking dish.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Place bacon in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain bacon slices on paper towels. Crumble and set aside.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Whisk eggs, milk, melted butter, salt, and pepper together in a bowl; pour into the prepared baking dish. Sprinkle with green onions and crumbled bacon. Cover with Cheddar cheese.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bake in the preheated oven until a knife inserted near the center comes out clean, 25 to 30 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios']",,10 mins,35 mins,45 mins,6,https://www.allrecipes.com/thmb/nae8rSIZg-92TX088mdAxJMBwyk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/222584-bacon-cheese-frittata-4x3-0775-577af3bbcf8047b193c5ee69d366c3ce.jpg
https://www.allrecipes.com/recipe/216059/kelsandras-pumpkin-cinnamon-rolls/,Kelsandra's Pumpkin Cinnamon Rolls,"['¼ cup warm water (100 degrees F/38 degrees C)', '1 (.25 ounce) package active dry yeast', '1 (15 ounce) can pumpkin puree', '¾ cup white sugar', '1 (5 ounce) can evaporated milk', '3 tablespoons olive oil', '1 large egg, beaten', '2 teaspoons pumpkin pie spice', '5 cups all-purpose flour, or more if needed', '¼ cup melted butter', '1 ¼ cups brown sugar, packed', '2 tablespoons pumpkin pie spice', ""1 cup confectioners' sugar"", '¼ cup milk', '2 tablespoons butter, melted', '1 (3 ounce) package cream cheese, softened', '½ teaspoon vanilla extract']","['Make the dough: Pour warm water into a large mixing bowl and sprinkle yeast over top. Allow to stand until yeast begins to form a creamy foam, 5 to 10 minutes.', 'Add pumpkin puree, sugar, evaporated milk, olive oil, and egg to the yeast mixture; mix until thoroughly combined. Stir in pumpkin pie spice, then mix in about 5 cups of flour, or as needed, until a stiff dough forms.', ""Turn dough out onto a floured work surface and knead until smooth and elastic, but still slightly sticky, about 8 minutes. Form dough into a ball, then place in an oiled bowl, cover with a cloth, and let rise in a warm place for about 45 minutes. (The dough will rise, but it won't double.)"", 'Preheat the oven to 350 degrees F (175 degrees C). Grease a 9x13-inch baking dish.', 'Punch down the dough, then roll it out on a floured work surface to an 18x26-inch rectangle. Brush the top with melted butter.', 'Make the filling: Mix together brown sugar and pumpkin pie spice in a small bowl; sprinkle evenly over the buttered dough. Start at the longer edge and roll dough over filling into a log. Pinch the seam closed, then use a serrated knife to cut the log into 12 equal rolls. Transfer rolls to the prepared baking dish with the cut-sides facing up.', 'Bake in the preheated oven until light golden brown on the edges, 30 to 40 minutes.', ""While the rolls are baking, make the glaze: Beat confectioners' sugar, milk, butter, cream cheese, and vanilla in a bowl until well combined."", 'Remove pumpkin rolls from the oven and immediately spread glaze over top.']",,30 mins,35 mins,1 hr 55 mins,12,https://www.allrecipes.com/thmb/rPGXlJ72BEwzHAsTjS_I-NEEKD0=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/724534-b516d54a4325436b9119adbc2bfe6105.jpg
https://www.allrecipes.com/recipe/8353102/zucchini-breakfast-quesadilla/,Zucchini Breakfast Quesadilla,"['1 teaspoon vegetable oil', '1 medium zucchini, cut into 1/2-inch pieces', '2 medium scallions, thinly sliced', '¼ teaspoon ground black pepper', '⅛ teaspoon dried oregano', '⅛ teaspoon crushed red pepper flakes (Optional)', '2 large eggs', '1 tablespoon water', '¼ cup shredded Cheddar cheese', '½ teaspoon salt', '4 (6 inch) flour tortillas']","['Heat a 10-inch skillet over medium-high heat. Add oil, then add zucchini, scallions, black pepper, oregano, and pepper flakes. Sauté until vegetables are tender, 3 to 4 minutes. Reduce heat to low, cover, and cook for 2 more minutes.', 'Meanwhile, crack eggs into a bowl. Add water and whisk until well combined. Stir in Cheddar cheese and salt.', 'Add egg mixture to the skillet and increase the heat to medium. Stir and scramble until eggs are soft-set, 3 to 5 minutes. Remove egg mixture to a plate and wipe the skillet clean with a paper towel.', 'Spread 1/4 of the egg mixture onto half of each tortilla. Fold tortillas in half.', 'Place the clean skillet over medium-high heat. Add tortillas, two at a time, to the hot skillet and cook until crisp, about 1 minute per side.']",,10 mins,15 mins,25 mins,4,https://www.allrecipes.com/thmb/dM-QPm5zAhprZMWo7fJcG90sotA=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/Zucchini-Breakfast-Quesadilla-Kim-2000-aceaadbfd7354eb292fc18f971cda383.jpg
